zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latitude,longitude,isZillowOwned,variableDataType,variableDataText,variableDataIsFresh,badgeInfo,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info2String,info3String,brokerName,hasAdditionalAttributions,isFeaturedListing,list,relaxed,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,info6String,Unnamed: 46
2072068235,2072068235,,https://photos.zillowstatic.com/fp/0f9b352f65b24d7ab2baa25464b036c8-p_e.jpg,true,https://www.zillow.com/homedetails/0-Greenfields-Rd-Moss-Pt-MS-39562/2072068235_zpid/,FOR_SALE,Lot / Land for sale,$,"$67,000",67000,"0 Greenfields Rd, Moss Pt, MS 39562",0 Greenfields Rd,Moss Pt,MS,39562,False,,,,30.498075,-88.450506,False,DAYS_ON,85 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/e0f49e377f6528b216f8f4e4c664d183-zillow_web_48_23.jpg,Coldwell Banker Alfonso Realty-OS-B/O,true,False,True,False,,,,,,,
2070524614,2070524614,,https://photos.zillowstatic.com/fp/3689b60e8856246f07a16f7e99a93988-p_e.jpg,true,https://www.zillow.com/homedetails/6-County-Road-3827-Wikieup-AZ-85360/2070524614_zpid/,FOR_SALE,Lot / Land for sale,$,"$4,947",4947,"6 County Road 3827, Wikieup, AZ 85360",6 County Road 3827,Wikieup,AZ,85360,False,,,,34.852701,-113.532504,False,DAYS_ON,30 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by ARMLS,,"Arizona Premier Realty Homes & Land, LLC",True,False,True,false,,,,,,
87141878,87141878,135133,https://photos.zillowstatic.com/fp/4d45d6a107276d726cf7c9717d24161a-p_e.jpg,true,https://www.zillow.com/homedetails/710-Lauderdale-Dr-Rockport-TX-78382/87141878_zpid/,FOR_SALE,Townhouse for sale,$,"$299,900",299900,"710 Lauderdale Dr, Rockport, TX 78382",710 Lauderdale Dr,Rockport,TX,78382,False,2,2,1050,28.042751,-97.028981,False,PRICE_REDUCTION,"$6,000 (Jun 25)",,,ForSale,For Sale (Broker),253300,False,False,False,false,,,,False,False,True,false,,,,,,
215451934,215451934,,https://photos.zillowstatic.com/fp/92bc9d4cf7fcc328ce557323fb749678-p_e.jpg,true,https://www.zillow.com/homedetails/Tanzanite-Trl-New-Tazewell-TN-37825/215451934_zpid/,FOR_SALE,New construction,$,"$469,900",469900,"Tanzanite Trl, New Tazewell, TN 37825",Tanzanite Trl,New Tazewell,TN,37825,False,3,2,3400,36.378299,-83.700738,False,DAYS_ON,4 days on Zillow,,,ForSale,New Construction,,False,False,False,false,Listing provided by KAARMLS,https://photos.zillowstatic.com/fp/b43ece4fffd96beaf024e090a6a2e7d1-zillow_web_48_23.jpg,Turn Key Realty,True,False,True,false,,,,,,
78002328,78002328,,https://photos.zillowstatic.com/fp/06600f9e6a67c7274b50b8dbd3633785-p_e.jpg,true,https://www.zillow.com/homedetails/3205-Jerry-Davis-Rd-Moss-Point-MS-39562/78002328_zpid/,FOR_SALE,House for sale,$,"$160,000",160000,"3205 Jerry Davis Rd, Moss Point, MS 39562",3205 Jerry Davis Rd,Moss Point,MS,39562,False,3,2,1445,30.623089,-88.558019,False,DAYS_ON,47 days on Zillow,,ForSale,For Sale (Broker),160000,false,False,False,False,,https://photos.zillowstatic.com/fp/e0f49e377f6528b216f8f4e4c664d183-zillow_web_48_23.jpg,Better Homes & Gardens RE Traditions,true,False,True,False,,,,,,,
2078697249,2078697249,,https://photos.zillowstatic.com/fp/1e00d524563855fba3dabf0c6757051a-p_e.jpg,true,https://www.zillow.com/homedetails/LOT-13A-E-Side-Rd-Addison-ME-04606/2078697249_zpid/,FOR_SALE,Active,$,"$17,900",17900,"LOT-13A E Side Rd, Addison, ME 04606",LOT-13A E Side Rd,Addison,ME,4606,False,,,,44.5698,-67.738058,False,,,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/007c8aec25461d8203718eefd656ac5e-zillow_web_48_23.jpg,"Drop Anchor Realty, LLC",True,False,True,false,,,,,,
30256026,30256026,,https://photos.zillowstatic.com/fp/a71252c17174a7b506b51a031f8de3eb-p_e.jpg,true,https://www.zillow.com/homedetails/133-Meadow-Lea-Dr-Amherst-NY-14226/30256026_zpid/,FOR_SALE,House for sale,$,"$169,900",169900,"133 Meadow Lea Dr, Amherst, NY 14226",133 Meadow Lea Dr,Amherst,NY,14226,False,3,2,1408,42.970322,-78.817865,False,DAYS_ON,3 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/4c2eda76802a3c9d76faae317a9c139c-zillow_web_48_23.jpg,"Listing by: Superlative Real Estate, Inc.",True,False,True,false,,,,,,
250176335,250176335,221074242,https://photos.zillowstatic.com/fp/9d923b38832378c320a7ba7e61f11cc2-p_e.jpg,true,https://www.zillow.com/homedetails/14281-Pierite-Rd-Nevada-City-CA-95959/250176335_zpid/,FOR_SALE,Lot / Land for sale,$,"$219,000",219000,"14281 Pierite Rd, Nevada City, CA 95959",14281 Pierite Rd,Nevada City,CA,95959,False,,,,39.243267,-121.128666,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,,,False,False,True,false,,,,,,
2091327630,2091327630,,https://photos.zillowstatic.com/fp/5e39200e5cc0f5e37598705b435dd02c-p_e.jpg,true,https://www.zillow.com/homedetails/203-Lakeside-Dr-E-Forked-River-NJ-08731/2091327630_zpid/,FOR_SALE,Lot / Land for sale,$,"$12,900",12900,"203 Lakeside Dr E, Forked River, NJ 08731",203 Lakeside Dr E,Forked River,NJ,8731,False,,,,39.830008,-74.188746,False,DAYS_ON,331 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,RE/MAX at Barnegat Bay - Forked River,True,False,True,false,,,,,,
86357752,86357752,,https://photos.zillowstatic.com/fp/cb229b09ba66f86fdd70966effbc77ac-p_e.jpg,true,https://www.zillow.com/homedetails/330-Beaver-Ave-Midland-PA-15059/86357752_zpid/,FOR_SALE,Multi-family home for sale,$,"$19,900",19900,"330 Beaver Ave, Midland, PA 15059",330 Beaver Ave,Midland,PA,15059,False,,,,40.641723,-80.458851,False,DAYS_ON,220 days on Zillow,,,ForSale,For Sale (Broker),17600,False,False,False,false,,https://photos.zillowstatic.com/fp/73b2fe100c76908f4cfc789cb7c2c836-zillow_web_48_23.jpg,HOWARD HANNA BEAVER COUNTY OFFICE,True,False,True,false,,,,,,
59680227,59680227,,https://photos.zillowstatic.com/fp/6393f3a67892d9c08f417fd132f4630a-p_e.jpg,true,https://www.zillow.com/homedetails/1808-Sturbridge-Ct-12-Anchorage-AK-99507/59680227_zpid/,FOR_SALE,Condo for sale,$,"$339,000",339000,"1808 Sturbridge Ct #12, Anchorage, AK 99507",1808 Sturbridge Ct #12,Anchorage,AK,99507,False,4,2,1824,61.129184,-149.848751,False,DAYS_ON,100 days on Zillow,,,ForSale,For Sale (Broker),333800,False,False,False,false,,https://photos.zillowstatic.com/fp/2eb111942ebfb723c78cee353830e078-zillow_web_48_23.jpg,Real Estate Brokers of Alaska,True,False,True,false,,,,,,
64888587,64888587,,https://photos.zillowstatic.com/fp/ff17f492382ca42e41fe9c54369f2cc8-p_e.jpg,true,https://www.zillow.com/homedetails/2120-Bunker-Blvd-Rush-City-MN-55069/64888587_zpid/,FOR_SALE,Townhouse for sale,$,"$214,900",214900,"2120 Bunker Blvd, Rush City, MN 55069",2120 Bunker Blvd,Rush City,MN,55069,False,2,4,1473,45.682101,-92.99566,False,,,,,ForSale,For Sale (Broker),219800,False,False,False,false,,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Knutson Real Estate, Inc",True,False,True,false,,,,,,
204777910,204777910,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=41.116063,-80.00857&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=YamqTBaj9w5EYtL0vB6YeBWH6Ww=",,https://www.zillow.com/homedetails/104-Ethan-Hill-Dr-Harrisville-PA-16038/204777910_zpid/,FOR_SALE,Lot / Land for sale,$,"$42,900",42900,"104 Ethan Hill Dr, Harrisville, PA 16038",104 Ethan Hill Dr,Harrisville,PA,16038,False,0,,,41.116063,-80.00857,False,DAYS_ON,1 day on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/73b2fe100c76908f4cfc789cb7c2c836-zillow_web_48_23.jpg,BERKSHIRE HATHAWAY THE PREFERRED REALTY,True,False,True,false,,,,,,
2077288042,2077288042,,https://photos.zillowstatic.com/fp/e6fb386e7415da875575ff42df08781c-p_e.jpg,true,https://www.zillow.com/homedetails/2905-Big-Elk-Pkwy-Elkhorn-NE-68022/2077288042_zpid/,FOR_SALE,New construction,$,"$575,000",575000,"2905 Big Elk Pkwy, Elkhorn, NE 68022",2905 Big Elk Pkwy,Elkhorn,NE,68022,False,4,4,3615,41.282038,-96.20211,False,OPEN_HOUSE,Open: Sun. 1-4pm,,,ForSale,New Construction,,False,True,False,false,,https://photos.zillowstatic.com/fp/60e7322d5c3d5da4d7893f44ef074110-zillow_web_48_23.jpg,BHHS Ambassador Real Estate,True,False,True,false,true,2021-06-27T13:00:00,2021-06-27T16:00:00,Open House - 1:00 - 4:00 PM,,
69520296,69520296,,https://photos.zillowstatic.com/fp/d5a2bd347975e22718d0bd1c32a51a13-p_e.jpg,true,https://www.zillow.com/homedetails/2006-Saxony-Dr-Mount-Laurel-NJ-08054/69520296_zpid/,FOR_SALE,Townhouse for sale,$,"$235,000",235000,"2006 Saxony Dr, Mount Laurel, NJ 08054",2006 Saxony Dr,Mount Laurel,NJ,8054,False,2,3,1344,39.976229,-74.875953,False,DAYS_ON,10 days on Zillow,,,ForSale,For Sale (Broker),239400,False,False,False,false,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Jersey Shore,True,False,True,false,,,,,,
60905443,60905443,,https://photos.zillowstatic.com/fp/cab5545461e99f7bb1e4e6890c8daab5-p_e.jpg,true,https://www.zillow.com/homedetails/954-Cool-Rd-Camano-Island-WA-98282/60905443_zpid/,FOR_SALE,House for sale,$,"$325,000",325000,"954 Cool Rd, Camano Island, WA 98282",954 Cool Rd,Camano Island,WA,98282,False,2,1,576,48.207837,-122.535301,False,3D_HOME,3D Tour,,,ForSale,For Sale (Broker),325000,False,True,False,false,,https://photos.zillowstatic.com/fp/6631fa4637aeea0746aac3f9507621d3-zillow_web_48_23.jpg,,False,False,True,false,,,,,,
192143251,192143251,,https://photos.zillowstatic.com/fp/f477843b5648b5198007d2eb7fcaaeb5-p_e.jpg,true,https://www.zillow.com/homedetails/1806-Preston-Rd-Alexandria-VA-22302/192143251_zpid/,FOR_SALE,Townhouse for sale,$,"$495,000",495000,"1806 Preston Rd, Alexandria, VA 22302",1806 Preston Rd,Alexandria,VA,22302,False,3,1,1114,38.835924,-77.083827,False,OPEN_HOUSE,Open: Sun. 2-4pm,,,ForSale,For Sale (Broker),503000,False,False,False,false,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"Long & Foster Real Estate, Inc.",True,False,True,false,true,2021-06-27T14:00:00,2021-06-27T16:00:00,Open House - 2:00 - 4:00 PM,,
133636504,133636504,,https://photos.zillowstatic.com/fp/71c8bfc9678a0a8030f3786cac86905d-p_e.jpg,true,https://www.zillow.com/homedetails/65651-Swallows-Nest-Ln-Bend-OR-97701/133636504_zpid/,FOR_SALE,Townhouse for sale,$,"$1,295,000",1295000,"65651 Swallows Nest Ln, Bend, OR 97701",65651 Swallows Nest Ln,Bend,OR,97701,False,4,6,4610,44.183613,-121.171866,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),1261200,False,False,False,false,Listing provided by Oregon Datashare,https://photos.zillowstatic.com/fp/c401e1f139d8044388603128d96a3d86-zillow_web_48_23.jpg,Cascade Sotheby's Int'l Realty,True,False,True,false,,,,,,
2083656138,2083656138,89569,https://photos.zillowstatic.com/fp/51b9e2aed2e8712d0dd8ba39a5ae592a-p_e.jpg,true,https://www.zillow.com/homedetails/3789-S-Anderson-Dr-Terre-Haute-IN-47803/2083656138_zpid/,FOR_SALE,Condo for sale,$,"$224,990",224990,"3789 S Anderson Dr, Terre Haute, IN 47803",3789 S Anderson Dr,Terre Haute,IN,47803,False,2,2,1599,,,False,DAYS_ON,719 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,,,False,False,True,false,,,,,,
4377826,4377826,,https://photos.zillowstatic.com/fp/a5e611a00c847c24011c0f6aab725da4-p_e.jpg,true,https://www.zillow.com/homedetails/358-Cardinal-Dr-Bloomingdale-IL-60108/4377826_zpid/,FOR_SALE,New,$,"$465,000",465000,"358 Cardinal Dr, Bloomingdale, IL 60108",358 Cardinal Dr,Bloomingdale,IL,60108,False,3,3,2531,41.941919,-88.087773,False,OPEN_HOUSE,Open: Sun. 2:30-4:30pm,,,ForSale,For Sale (Broker),,False,False,False,false,MRED as distributed by MLS GRID,https://photos.zillowstatic.com/fp/1b0fc53ffc89ea17e1e382976aca4421-zillow_web_48_23.jpg,Keller Williams Success Realty,True,False,True,false,true,2021-06-27T14:30:00,2021-06-27T16:30:00,Open House - 2:30 - 4:30 PM,,
299417095,299417095,,https://photos.zillowstatic.com/fp/7417cd197efd556fae2b056c50d81a3d-p_e.jpg,true,https://www.zillow.com/homedetails/4399-Us-Route-5-S-Barnet-VT-05821/299417095_zpid/,FOR_SALE,Active,$,"$340,000",340000,"4399 Us Route 5 S, Barnet, VT 05821",4399 Us Route 5 S,Barnet,VT,5821,False,4,2,2005,44.266357,-72.067123,False,DAYS_ON,22 days on Zillow,,ForSale,For Sale (Broker),333900,false,False,False,False,Listing provided by NEREN,,,false,False,True,False,,,,,,,
80308146,80308146,,https://photos.zillowstatic.com/fp/7136a2eab579a6c920c90dfc858108ff-p_e.jpg,true,https://www.zillow.com/homedetails/2926-Inwood-Trl-Granbury-TX-76048/80308146_zpid/,FOR_SALE,Home for sale,$,"$109,500",109500,"2926 Inwood Trl, Granbury, TX 76048",2926 Inwood Trl,Granbury,TX,76048,False,2,2,1529,32.486683,-97.831258,False,PRICE_REDUCTION,"$6,400 (Jun 3)",,ForSale,For Sale (Broker),,false,False,False,False,,,,false,False,True,False,,,,,,,
2074288716,2074288716,,https://photos.zillowstatic.com/fp/9b98be30bf796e8ffefc9a4502947b92-p_e.jpg,true,https://www.zillow.com/homedetails/661-Tupelo-Ln-UNIT-G16-Longs-SC-29568/2074288716_zpid/,FOR_SALE,Condo for sale,$,"$116,500",116500,"661 Tupelo Ln UNIT G16, Longs, SC 29568",661 Tupelo Ln UNIT G16,Longs,SC,29568,False,2,2,1050,33.924883,-78.722638,False,DAYS_ON,7 days on Zillow,,,ForSale,For Sale (Broker),116500,False,False,False,false,,https://photos.zillowstatic.com/fp/18269276303d63a0cc26e7901f68fe4b-zillow_web_48_23.jpg,"Wave Beach Realty, LLC",True,False,True,false,,,,,,
2073721361,2073721361,,https://photos.zillowstatic.com/fp/90d1bceea434bf92093d7d8e5f94579a-p_e.jpg,true,https://www.zillow.com/homedetails/12475-State-Highway-180-LOT-67-Gulf-Shores-AL-36542/2073721361_zpid/,FOR_SALE,Lot / Land for sale,$,"$99,000",99000,"12475 State Highway 180 LOT 67, Gulf Shores, AL 36542",12475 State Highway 180 LOT 67,Gulf Shores,AL,36542,False,,,,30.252782,-87.810799,False,PRICE_REDUCTION,"$10,000 (Apr 27)",,,ForSale,For Sale (Broker),,False,False,False,false,,,JPAR Coast and County JWRE,True,False,True,false,,,,,Jason Will Real Estate Team,
2078218231,2078218231,,https://photos.zillowstatic.com/fp/07cd785e2c61e815118e720c906ded64-p_e.jpg,true,https://www.zillow.com/homedetails/540-Stone-Shr-Glover-VT-05839/2078218231_zpid/,FOR_SALE,Active,$,"$235,900",235900,"540 Stone Shr, Glover, VT 05839",540 Stone Shr,Glover,VT,5839,False,3,2,1800,44.670693,-72.222754,False,PRICE_REDUCTION,"$24,000 (Jun 26)",,ForSale,For Sale (Broker),250300,false,False,False,False,Listing provided by NEREN,,,false,False,True,False,,,,,,,
34211302,34211302,,https://photos.zillowstatic.com/fp/1db259d933fe4d6d03a10bd930cab83e-p_e.jpg,true,https://www.zillow.com/homedetails/3426-Burch-Ave-Cincinnati-OH-45208/34211302_zpid/,FOR_SALE,Multi-family home for sale,$,"$650,000",650000,"3426 Burch Ave, Cincinnati, OH 45208",3426 Burch Ave,Cincinnati,OH,45208,False,6,3,3642,39.138709,-84.446884,False,DAYS_ON,131 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/24a93a3e8104474bd1cf1ccae9e2ff31-zillow_web_48_23.jpg,RE/MAX United Associates,true,False,True,False,,,,,,,
65858862,65858862,,https://photos.zillowstatic.com/fp/b099088c0326cc1ab187b5255ce55493-p_e.jpg,true,https://www.zillow.com/homedetails/10-Edwards-Ave-South-Kingstown-RI-02879/65858862_zpid/,FOR_SALE,House for sale,$,"$319,900",319900,"10 Edwards Ave, South Kingstown, RI 02879",10 Edwards Ave,South Kingstown,RI,2879,False,2,1,868,41.468126,-71.451416,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),328300,False,False,False,false,,https://photos.zillowstatic.com/fp/184523fa2dcf7a26a5c763e4965b08d8-zillow_web_48_23.jpg,RESIDENTIAL PROPERTIES LTD.,True,False,True,false,,,,,,
12840384,12840384,,https://photos.zillowstatic.com/fp/ab0e28fd6db6c26a7fe56460d5c38c00-p_e.jpg,true,https://www.zillow.com/homedetails/1328-W-7200-S-West-Jordan-UT-84084/12840384_zpid/,FOR_SALE,House for sale,$,"$370,000",370000,"1328 W 7200 S, West Jordan, UT 84084",1328 W 7200 S,West Jordan,UT,84084,False,4,2,1809,40.620654,-111.930482,False,TIME_ON_INFO,23 hours ago,false,,ForSale,For Sale (Broker),394400,False,False,False,false,,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,KW Salt Lake City Keller Williams Real Estate,True,False,True,false,,,,,,
2090233750,2090233750,,https://photos.zillowstatic.com/fp/981a88c1ab9ce160f024f1ca80a625d7-p_e.jpg,true,https://www.zillow.com/homedetails/600-S-Main-St-Magdalena-NM-87825/2090233750_zpid/,FOR_SALE,House for sale,$,"$115,000",115000,"600 S Main St, Magdalena, NM 87825",600 S Main St,Magdalena,NM,87825,False,2,2,1300,34.112009,-107.240936,False,DAYS_ON,155 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,,Realty One of New Mexico,True,False,True,false,,,,,,
2073538586,2073538586,,https://photos.zillowstatic.com/fp/95a251df1141fdfc4ae5d3eb3c9ed75b-p_e.jpg,true,https://www.zillow.com/homedetails/376-Black-Creek-Rd-Montesano-WA-98563/2073538586_zpid/,FOR_SALE,Lot / Land for sale,$,"$99,500",99500,"376 Black Creek Rd, Montesano, WA 98563",376 Black Creek Rd,Montesano,WA,98563,False,,,,47.017991,-123.642513,False,DAYS_ON,127 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/6631fa4637aeea0746aac3f9507621d3-zillow_web_48_23.jpg,,False,False,True,false,,,,,,
2070053229,2070053229,20-87811,https://photos.zillowstatic.com/fp/7e2e1563a5c78b391f81a420765672b3-p_e.jpg,true,https://www.zillow.com/homedetails/121-123-Millville-Rd-Bloomsburg-PA-17815/2070053229_zpid/,FOR_SALE,Foreclosure,$,"$60,000",60000,"121-123 Millville Rd, Bloomsburg, PA 17815",121-123 Millville Rd,Bloomsburg,PA,17815,False,4,2,1916,41.009188,-76.463493,False,DAYS_ON,5 days on Zillow,,,ForSale,Foreclosure,,False,False,False,false,,,,False,False,True,false,,,,,,
45887553,45887553,,https://photos.zillowstatic.com/fp/8582688f4edb80293adc613ea3804cfc-p_e.jpg,true,https://www.zillow.com/homedetails/10042-SW-89th-Ct-Ocala-FL-34481/45887553_zpid/,FOR_SALE,Lot / Land for sale,$,"$9,950",9950,"10042 SW 89th Ct, Ocala, FL 34481",10042 SW 89th Ct,Ocala,FL,34481,False,,,,29.076598,-82.267898,False,,,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,Kiefer Realty Pa,true,False,True,False,,,,,,,
2071023433,2071023433,,https://photos.zillowstatic.com/fp/5a72f11ee9388965eb299673b3b92298-p_e.jpg,true,https://www.zillow.com/homedetails/LOT-60-3-Faraway-Rd-Whitefield-NH-03598/2071023433_zpid/,FOR_SALE,Active,$,"$79,000",79000,"LOT 60.3 Faraway Rd, Whitefield, NH 03598",LOT 60.3 Faraway Rd,Whitefield,NH,3598,False,,,,44.358799,-71.679893,False,DAYS_ON,45 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,Listing provided by NEREN,,,false,False,True,False,,,,,,,
220490958,220490958,,https://photos.zillowstatic.com/fp/93581bcb8f44f3ea49dc73975bd912ea-p_e.jpg,true,https://www.zillow.com/homedetails/33250-223rd-St-Easton-KS-66020/220490958_zpid/,FOR_SALE,House for sale,$,"$949,500",949500,"33250 223rd St, Easton, KS 66020",33250 223rd St,Easton,KS,66020,False,2,3,1800,39.376485,-95.090497,False,PRICE_REDUCTION,"$175,500 (Jun 24)",,,ForSale,For Sale (Broker),,False,False,False,false,,,Platinum Realty,True,False,True,false,,,,,,
47911856,47911856,110969,https://photos.zillowstatic.com/fp/3dbc69e3892343c6e31e813929a1021b-p_e.jpg,true,https://www.zillow.com/homedetails/11406-75th-Loop-Live-Oak-FL-32060/47911856_zpid/,FOR_SALE,House for sale,$,"$215,000",215000,"11406 75th Loop, Live Oak, FL 32060",11406 75th Loop,Live Oak,FL,32060,False,4,2,3141,30.243701,-82.898982,False,DAYS_ON,340 days on Zillow,,ForSale,For Sale (Broker),205500,false,False,False,False,,,,false,False,True,False,,,,,,,
22520630,22520630,,https://photos.zillowstatic.com/fp/077cb5140012d9574c77b769a3c2a221-p_e.jpg,true,https://www.zillow.com/homedetails/686-Verdun-St-Clarksburg-WV-26301/22520630_zpid/,FOR_SALE,House for sale,$,"$80,000",80000,"686 Verdun St, Clarksburg, WV 26301",686 Verdun St,Clarksburg,WV,26301,False,2,1,720,39.273936,-80.354539,False,TIME_ON_INFO,16 hours ago,false,,ForSale,For Sale (Broker),47200,False,False,False,false,,,,False,False,True,false,,,,,,
247882838,247882838,,https://photos.zillowstatic.com/fp/a22bf6caa39d59043b50f8e203075a81-p_e.jpg,true,https://www.zillow.com/homedetails/2241-E-Sharptail-St-Meridian-ID-83646/247882838_zpid/,FOR_SALE,House for sale,$,"$415,000",415000,"2241 E Sharptail St, Meridian, ID 83646",2241 E Sharptail St,Meridian,ID,83646,False,3,3,1547,43.632382,-116.366403,False,DAYS_ON,3 days on Zillow,,,ForSale,For Sale (Broker),442700,False,False,False,false,,,Keller Williams Realty Boise,True,False,True,false,,,,,,
2070308971,2070308971,,https://photos.zillowstatic.com/fp/6ab262489133e94ac8f8f269c02c0c9c-p_e.jpg,true,https://www.zillow.com/homedetails/158-Seawatch-Dr-904-Myrtle-Beach-SC-29572/2070308971_zpid/,FOR_SALE,Condo for sale,$,"$169,000",169000,"158 Seawatch Dr #904, Myrtle Beach, SC 29572",158 Seawatch Dr #904,Myrtle Beach,SC,29572,False,1,1,450,33.771348,-78.771021,False,DAYS_ON,18 days on Zillow,,,ForSale,For Sale (Broker),169000,False,False,False,false,,https://photos.zillowstatic.com/fp/18269276303d63a0cc26e7901f68fe4b-zillow_web_48_23.jpg,BHHS Myrtle Beach Real Estate,True,False,True,false,,,,,,
2081729104,2081729104,28864360,https://photos.zillowstatic.com/fp/632161720b4e9154372e4f4d84817fa2-p_e.jpg,true,https://www.zillow.com/community/materra-at-greenbridge/2081729104_zpid/,FOR_SALE,New construction,$,"$564,900+",564900,"Residence A Plan, Materra at Greenbridge","Residence A Plan, Materra at Greenbridge",Seattle,WA,98106,False,3,3,1757,47.514186,-122.347923,False,OPEN_HOUSE,Open: By Appointment Only,,,ForSale,New Construction,,False,True,False,false,,,,True,False,True,false,,,,,,
177599750,177599750,,https://photos.zillowstatic.com/fp/8fb97b7d68b0bb6dd4e865750889ca04-p_e.jpg,true,https://www.zillow.com/homedetails/311-E-Somerdale-Rd-Somerdale-NJ-08083/177599750_zpid/,FOR_SALE,Lot / Land for sale,$,"$39,900",39900,"311 E Somerdale Rd, Somerdale, NJ 08083",311 E Somerdale Rd,Somerdale,NJ,8083,False,,,,39.846762,-75.012629,False,DAYS_ON,145 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,RE/MAX Community-Williamstown,True,False,True,false,,,,,,
53960880,53960880,,https://photos.zillowstatic.com/fp/d3081c4b83d820d1174c09f5ef09d166-p_e.jpg,true,https://www.zillow.com/homedetails/13932-NE-Milton-St-Portland-OR-97230/53960880_zpid/,FOR_SALE,Active,$,"$540,000",540000,"13932 NE Milton St, Portland, OR 97230",13932 NE Milton St,Portland,OR,97230,False,4,3,2573,45.548354,-122.519033,False,OPEN_HOUSE,Open: Sun. 11am-1pm,,,ForSale,For Sale (Broker),,False,True,False,false,,https://photos.zillowstatic.com/fp/ca2b2c15d6ee43b55a1e33dfdfd6a14f-zillow_web_48_23.jpg,John L. Scott NE Portland,True,False,True,false,true,2021-06-27T11:00:00,2021-06-27T13:00:00,Open House - 11:00 AM - 1:00 PM,,
2070518147,2070518147,,https://photos.zillowstatic.com/fp/43ceeb54aeb1f03a9a84be0b5abeaaff-p_e.jpg,true,https://www.zillow.com/homedetails/LOT-4-Skippers-Lndg-Manson-NC-27553/2070518147_zpid/,FOR_SALE,Lot / Land for sale,$,"$55,000",55000,"LOT 4 Skippers Lndg, Manson, NC 27553",LOT 4 Skippers Lndg,Manson,NC,27553,False,,,,36.493995,-78.342529,False,PRICE_REDUCTION,"$1,000 (Jun 25)",,ForSale,For Sale (Broker),,false,False,False,False,Listing provided by TMLS,https://photos.zillowstatic.com/fp/4c53ecb429c0c1a6453fb5c746888257-zillow_web_48_23.jpg,,true,False,True,False,,,,,,,
2071060758,2071060758,,https://photos.zillowstatic.com/fp/7d74548a342665ec788727c292349d42-p_e.jpg,true,https://www.zillow.com/homedetails/64-Woodside-Dr-27-Tolland-CT-06084/2071060758_zpid/,FOR_SALE,New construction,$,"$330,500",330500,"64 Woodside Dr #27, Tolland, CT 06084",64 Woodside Dr #27,Tolland,CT,6084,False,2,3,1732,41.855819,-72.411619,False,OPEN_HOUSE,Open: Sun. 1-3pm,,,ForSale,New Construction,,False,False,False,false,,https://photos.zillowstatic.com/fp/93bf135fc9f9272035a2fae2b7dc178e-zillow_web_48_23.jpg,KW Legacy Partners,True,False,True,false,true,2021-06-27T13:00:00,2021-06-27T15:00:00,Open House - 1:00 - 3:00 PM,,
